"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"RETCBUS","202107","0.638667","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202108","0.642673","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202109","0.610613","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202110","0.641315","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202111","0.643365","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202112","0.679845","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202113","7.645284","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202201","0.667589","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202202","0.629018","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202203","0.71648","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202204","0.701247","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202205","0.726293","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202206","0.711559","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202207","0.693167","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202208","0.665876","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202209","0.619327","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202210","0.647924","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202211","0.666402","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202212","0.662536","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202213","8.10736","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202301","0.671209","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202302","0.637495","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202303","0.713948","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202304","0.689706","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202305","0.730168","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202306","0.682072","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202307","0.691644","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202308","0.698606","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202309","0.649892","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202310","0.678718","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202311","0.656337","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202312","0.686505","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202313","8.186304","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202401","0.660328","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202402","0.679218","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202403","0.747323","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202404","0.733688","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202405","0.755799","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202406","0.74004","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202407","0.731062","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202408","0.729977","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202409","0.677477","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202410","0.718604","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202411","0.702612","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202412","0.704978","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202413","8.581092","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202501","0.70371","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202502","0.65828","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202503","0.770786","11","Total Renewable Energy Consumption","Quadrillion Btu"
"TETCBUS","194913","30.866419","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","195013","33.527374","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","195113","35.885997","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","195213","35.63455","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","195313","36.601753","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","195413","35.634683","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","195513","39.215038","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","195613","40.714353","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","195713","40.693313","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","195813","40.507326","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","195913","42.356119","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","196013","43.942401","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","196113","44.564329","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","196213","46.545105","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","196313","48.392685","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","196413","50.482863","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","196513","52.564923","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","196613","55.561695","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","196713","57.31346","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","196813","60.820485","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","196913","63.808785","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197013","66.035827","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197113","67.351891","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197213","70.727518","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197301","7.039731","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197302","6.428796","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197303","6.339964","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197304","5.770589","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197305","5.895781","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197306","5.6337","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197307","5.792383","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197308","6.041332","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197309","5.651809","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197310","6.044923","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197311","6.376542","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197312","6.700965","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197313","73.716886","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197401","6.697586","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197402","6.124546","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197403","6.173677","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197404","5.661961","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197405","5.66462","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197406","5.451943","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197407","5.797544","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197408","5.843598","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197409","5.558188","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197410","6.038628","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197411","6.083982","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197412","6.677062","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197413","71.773471","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197501","6.87768","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197502","5.998725","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197503","6.184376","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197504","5.608225","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197505","5.294079","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197506","5.241803","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197507","5.486849","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197508","5.5824","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197509","5.35137","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197510","5.746407","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197511","5.675651","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197512","6.740907","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197513","69.788058","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197601","7.126622","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197602","6.218654","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197603","6.202396","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197604","5.683145","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197605","5.611677","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197606","5.642583","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197607","5.83924","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197608","5.800932","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197609","5.594199","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197610","6.09423","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197611","6.588508","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197612","7.513884","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197613","73.916575","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197701","7.702837","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197702","6.545058","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197703","6.430677","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197704","5.844606","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197705","5.862356","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197706","5.961157","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197707","6.073979","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197708","6.179614","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197709","5.961122","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197710","6.147777","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197711","6.33779","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197712","7.277954","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197713","76.324499","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197801","7.543179","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197802","6.894447","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197803","6.790907","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197804","5.990837","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197805","6.134802","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197806","5.971979","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197807","6.166785","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197808","6.338316","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197809","5.93676","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197810","6.286896","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197811","6.543604","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197812","7.317212","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197813","77.916212","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197901","7.914409","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197902","7.259095","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197903","6.966106","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197904","6.107015","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197905","6.141291","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197906","5.965505","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197907","6.114416","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197908","6.341208","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197909","5.917473","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197910","6.399177","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197911","6.519619","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197912","7.17516","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","197913","78.819964","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198001","7.384294","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198002","6.970041","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198003","6.847703","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198004","5.97414","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198005","5.800597","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198006","5.674328","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198007","5.959653","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198008","5.916072","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198009","5.836936","12","Total Primary Energy Consumption","Quadrillion Btu"
"TETCBUS","198010","6.187085","12","Total Primary Energy Consumption","Quadrillion Btu"
